Date,Open,Close,High,Low,Volume,PB,DivCash
2020-02-04,3.755,3.875,3.885,3.755,969110,2.47505604,0.0
2020-02-05,3.845,3.835,3.875,3.795,855266,2.4571856,0.0
2020-02-06,3.845,3.855,3.855,3.805,758456,2.46612082,0.0
2020-02-07,3.835,3.835,3.835,3.785,841064,2.4571856,0.0
2020-02-10,3.805,3.845,3.845,3.775,862795,2.46165321,0.0
2020-02-11,3.825,3.845,3.865,3.805,451187,2.46165321,0.0
2020-02-12,3.825,3.835,3.835,3.795,349541,2.4571856,0.0
2020-02-13,3.835,3.835,3.845,3.795,476363,2.4571856,0.0
2020-02-14,3.815,3.835,3.835,3.805,324974,2.4571856,0.0
2020-02-17,3.825,3.895,3.895,3.815,721277,2.48399126,0.0
2020-02-18,3.875,3.855,3.875,3.825,597866,2.46612082,0.0
2020-02-19,3.835,3.835,3.855,3.825,384438,2.4571856,0.0
2020-02-20,3.835,3.895,3.915,3.815,923256,2.48399126,0.0
2020-02-21,3.865,3.855,3.895,3.845,676597,2.46612082,0.0
2020-02-24,3.835,3.835,3.855,3.825,549826,2.4571856,0.0
2020-02-25,3.815,3.835,3.835,3.795,817348,2.4571856,0.0
2020-02-26,3.815,3.855,3.905,3.815,724116,2.46612082,0.0
2020-02-27,3.845,3.855,3.885,3.825,534604,2.46612082,0.0
2020-02-28,3.825,3.835,3.855,3.805,605960,2.4571856,0.0
2020-03-02,3.825,3.865,3.865,3.815,636619,2.47058843,0.0
2020-03-03,3.865,3.855,3.895,3.835,622272,2.46612082,0.0
2020-03-04,3.835,3.835,3.845,3.815,444542,2.4571856,0.0
2020-03-05,3.835,3.955,4.035,3.835,1600005,2.51079692,0.0
2020-03-06,3.895,3.845,3.895,3.835,686978,2.46165321,0.0
2020-03-09,3.815,3.825,3.835,3.805,669293,2.45271799,0.0
2020-03-10,3.795,3.835,3.835,3.755,552810,2.4571856,0.0
2020-03-11,3.825,3.845,3.845,3.805,405264,2.46165321,0.0
2020-03-12,3.835,3.845,3.875,3.815,396899,2.46165321,0.0
2020-03-13,3.785,3.885,3.885,3.705,989407,2.47952365,0.0
2020-03-16,3.855,3.775,3.855,3.765,660944,2.43037993,0.0
2020-03-17,3.755,3.705,3.795,3.685,430857,2.39910666,0.0
2020-03-18,3.715,3.635,3.735,3.635,306722,2.36783339,0.0
2020-03-19,3.595,3.565,3.615,3.505,408257,2.33656012,0.0
2020-03-20,3.565,3.595,3.595,3.545,232258,2.34996295,0.0
2020-03-23,3.485,3.415,3.515,3.415,307553,2.26954597,0.0
2020-03-24,3.465,3.475,3.495,3.385,337141,2.29635163,0.0
2020-03-25,3.545,3.505,3.595,3.465,564049,2.30975446,0.0
2020-03-26,3.505,3.615,3.685,3.485,648459,17.36742459,0.0
2020-03-27,3.635,3.635,3.685,3.575,409419,17.43321029,0.0
2020-03-30,3.585,3.595,3.605,3.515,293342,17.30163889,0.0
2020-03-31,3.595,3.605,3.625,3.555,158236,17.33453174,0.0
2020-04-01,3.595,3.595,3.605,3.555,149103,17.30163889,0.0
2020-04-02,3.565,3.605,3.605,3.545,199794,17.33453174,0.0
2020-04-03,3.585,3.595,3.605,3.565,112721,17.30163889,0.0
2020-04-07,3.625,3.625,3.635,3.605,194741,17.40031744,0.0
2020-04-08,3.615,3.605,3.625,3.585,121215,17.33453174,0.0
2020-04-09,3.615,3.595,3.625,3.555,209371,17.30163889,0.0
2020-04-10,3.595,3.575,3.595,3.565,147998,17.23585319,0.0
2020-04-13,3.565,3.575,3.585,3.535,180451,17.23585319,0.0
2020-04-14,3.565,3.595,3.595,3.555,150745,17.30163889,0.0
2020-04-15,3.615,3.585,3.615,3.565,113637,17.26874604,0.0
2020-04-16,3.575,3.575,3.585,3.535,269079,17.23585319,0.0
2020-04-17,3.575,3.595,3.595,3.545,296613,17.30163889,0.0
2020-04-20,3.585,3.565,3.585,3.545,160136,17.20296034,0.0
2020-04-21,3.535,3.525,3.565,3.515,129243,17.07138894,0.0
2020-04-22,3.515,3.485,3.515,3.475,182080,16.93981754,0.0
2020-04-23,3.495,3.435,3.495,3.435,178545,16.7753533,0.0
2020-04-24,3.435,3.395,3.435,3.385,223644,16.6437819,0.0
2020-04-27,3.405,3.405,3.465,3.395,290516,16.67667475,0.0
2020-04-28,3.395,3.355,3.405,3.275,271695,16.5122105,0.0
2020-04-29,3.355,3.465,3.465,3.355,378863,-1.90503037,0.0
2020-04-30,3.485,3.555,3.565,3.475,407504,-1.93845196,0.0
2020-05-06,3.495,3.495,3.505,3.445,460247,-1.9161709,0.0
2020-05-07,3.475,3.485,3.485,3.455,222132,-1.91245739,0.0
2020-05-08,3.475,3.505,3.515,3.475,206025,-1.91988441,0.0
2020-05-11,3.505,3.515,3.525,3.485,226009,-1.92359792,0.0
2020-05-12,3.515,3.495,3.555,3.485,201285,-1.9161709,0.0
2020-05-13,3.485,3.485,3.495,3.445,287740,-1.91245739,0.0
2020-05-14,3.475,3.435,3.475,3.395,397902,-1.89388984,0.0
2020-05-15,3.415,3.415,3.425,3.375,328175,-1.88646283,0.0
2020-05-18,3.415,3.405,3.415,3.365,285676,-1.88274932,0.0
2020-05-19,3.405,3.435,3.435,3.395,191667,-1.89388984,0.0
2020-05-20,3.425,3.435,3.445,3.405,144925,-1.89388984,0.0
2020-05-21,3.425,3.445,3.445,3.405,193840,-1.89760335,0.0
2020-05-22,3.435,3.415,3.435,3.385,199816,-1.88646283,0.0
2020-05-25,3.405,3.425,3.425,3.375,206544,-1.89017634,0.0
2020-05-26,3.425,3.425,3.445,3.405,185723,-1.89017634,0.0
2020-05-27,3.425,3.415,3.425,3.375,238410,-1.88646283,0.0
2020-05-28,3.415,3.435,3.445,3.385,386242,-1.89388984,0.0
2020-05-29,3.405,3.415,3.425,3.375,379783,-1.88646283,0.0
2020-06-01,3.425,3.435,3.445,3.415,507299,-1.89388984,0.0
2020-06-02,3.425,3.435,3.435,3.405,349831,-1.89388984,0.0
2020-06-03,3.435,3.475,3.485,3.425,457866,-1.90874388,0.0
2020-06-04,3.485,3.475,3.495,3.435,356760,-1.90874388,0.0
2020-06-05,3.455,3.485,3.485,3.445,205517,-1.91245739,0.0
2020-06-08,3.485,3.555,3.555,3.475,512713,-1.93845196,0.0
2020-06-09,3.555,3.555,3.605,3.525,407397,-1.93845196,0.0
2020-06-10,3.425,3.395,3.435,3.255,4120247,-1.80105211,0.2102
2020-06-11,3.315,3.305,3.365,3.285,1662354,-1.76763052,0.0
2020-06-12,3.275,3.245,3.295,3.245,1740415,-1.74534946,0.0
2020-06-15,3.245,3.205,3.245,3.175,1162820,-1.73049543,0.0
2020-06-16,3.215,3.225,3.225,3.195,664963,-1.73792245,0.0
2020-06-17,3.205,3.185,3.215,3.145,714436,-1.72306841,0.0
2020-06-18,3.165,3.165,3.175,3.125,840956,-1.71564139,0.0
2020-06-19,3.155,3.165,3.165,3.125,892100,-1.71564139,0.0
2020-06-22,3.155,3.155,3.175,3.125,870847,-1.71192788,0.0
2020-06-23,3.135,3.105,3.145,3.095,745221,-1.69336033,0.0
2020-06-24,3.105,3.125,3.145,3.095,644975,-1.70078735,0.0
2020-06-29,3.145,3.095,3.165,3.085,682417,-1.68964682,0.0
2020-06-30,3.105,3.115,3.115,3.075,613114,-1.69707384,0.0
2020-07-01,3.095,3.145,3.155,3.085,747078,-1.70821437,0.0
2020-07-02,3.125,3.215,3.215,3.125,1619225,-1.73420894,0.0
2020-07-03,3.215,3.315,3.335,3.205,1789480,-1.77134403,0.0
2020-07-06,3.365,3.795,3.795,3.365,3539269,-1.94959249,0.0
2020-07-07,4.035,3.735,4.045,3.665,3559934,-1.92731143,0.0
2020-07-08,3.665,3.735,3.805,3.645,2264112,-1.92731143,0.0
2020-07-09,3.725,3.695,3.755,3.665,1621734,-1.91245739,0.0
2020-07-10,3.665,3.445,3.665,3.425,2174791,-1.81961965,0.0
2020-07-13,3.405,3.485,3.505,3.385,1621416,-1.83447369,0.0
2020-07-14,3.445,3.425,3.485,3.385,1153490,-1.81219264,0.0
2020-07-15,3.435,3.355,3.445,3.335,1127370,-1.78619807,0.0
2020-07-16,3.365,3.315,3.425,3.305,1306159,-1.77134403,0.0
2020-07-17,3.325,3.265,3.335,3.225,1077744,-1.75277648,0.0
2020-07-20,3.275,3.355,3.365,3.255,943554,-1.78619807,0.0
2020-07-21,3.375,3.315,3.385,3.295,716959,-1.77134403,0.0
2020-07-22,3.325,3.335,3.385,3.285,930671,-1.77877105,0.0
2020-07-23,3.295,3.255,3.315,3.195,991445,-1.74906297,0.0
2020-07-24,3.245,3.165,3.275,3.145,1071165,-1.71564139,0.0
2020-07-27,3.165,3.135,3.185,3.115,612457,-1.70450086,0.0
2020-07-28,3.145,3.155,3.185,3.135,547639,-1.71192788,0.0
2020-07-29,3.145,3.205,3.205,3.125,603651,-1.73049543,0.0
2020-07-30,3.195,3.175,3.215,3.165,417348,-1.7193549,0.0
2020-07-31,3.175,3.185,3.205,3.165,482825,-1.72306841,0.0
2020-08-03,3.195,3.225,3.225,3.185,653823,-1.73792245,0.0
2020-08-04,3.225,3.295,3.305,3.195,1006849,-1.76391701,0.0
2020-08-05,3.265,3.215,3.265,3.205,688224,-1.73420894,0.0
2020-08-06,3.225,3.205,3.245,3.175,624656,-1.73049543,0.0
2020-08-07,3.195,3.175,3.215,3.155,539886,-1.7193549,0.0
2020-08-10,3.175,3.205,3.215,3.155,436661,-1.73049543,0.0
2020-08-11,3.195,3.195,3.265,3.185,690311,-1.72678192,0.0
2020-08-12,3.175,3.175,3.195,3.135,729817,-1.7193549,0.0
2020-08-13,3.205,3.185,3.215,3.175,541126,-1.72306841,0.0
2020-08-14,3.195,3.235,3.235,3.175,568025,-1.74163596,0.0
2020-08-17,3.245,3.375,3.425,3.235,2160709,-1.79362509,0.0
2020-08-18,3.345,3.325,3.375,3.295,996483,-1.77505754,0.0
2020-08-19,3.315,3.315,3.365,3.285,671540,-1.77134403,0.0
2020-08-20,3.295,3.245,3.305,3.245,591346,-1.74534946,0.0
2020-08-21,3.265,3.265,3.275,3.245,329585,-1.75277648,0.0
2020-08-24,3.255,3.235,3.265,3.225,520515,-1.74163596,0.0
2020-08-25,3.245,3.225,3.265,3.205,406525,-1.73792245,0.0
2020-08-26,3.215,3.175,3.235,3.145,588124,-1.7193549,0.0
2020-08-27,3.175,3.185,3.185,3.155,308475,-1.72306841,0.0
2020-08-28,3.175,3.225,3.225,3.155,540592,-1.73792245,0.0
2020-08-31,3.225,3.165,3.235,3.165,1058969,-4.11061057,0.0
2020-09-01,3.155,3.175,3.195,3.145,460206,-4.11950799,0.0
2020-09-02,3.185,3.155,3.195,3.135,481814,-4.10171314,0.0
2020-09-03,3.155,3.165,3.165,3.135,382767,-4.11061057,0.0
2020-09-04,3.135,3.125,3.145,3.105,441527,-4.07502087,0.0
2020-09-07,3.125,3.115,3.145,3.105,370287,-4.06612344,0.0
2020-09-08,3.115,3.155,3.175,3.115,484776,-4.10171314,0.0
2020-09-09,3.135,3.135,3.155,3.125,480968,-4.08391829,0.0
2020-09-10,3.135,3.115,3.155,3.095,433954,-4.06612344,0.0
2020-09-11,3.105,3.125,3.125,3.095,310291,-4.07502087,0.0
2020-09-14,3.135,3.135,3.145,3.105,277850,-4.08391829,0.0
2020-09-15,3.135,3.125,3.135,3.115,222231,-4.07502087,0.0
2020-09-16,3.135,3.125,3.145,3.115,295859,-4.07502087,0.0
2020-09-17,3.125,3.115,3.125,3.105,233028,-4.06612344,0.0
2020-09-18,3.115,3.165,3.165,3.105,507563,-4.11061057,0.0
2020-09-21,3.165,3.145,3.175,3.135,298628,-4.09281572,0.0
2020-09-22,3.125,3.115,3.165,3.105,410976,-4.06612344,0.0
2020-09-23,3.125,3.105,3.125,3.095,372875,-4.05722602,0.0
2020-09-24,3.095,3.035,3.095,3.035,499912,-3.99494404,0.0
2020-09-25,3.035,3.035,3.055,3.025,220507,-3.99494404,0.0
2020-09-28,3.035,3.045,3.055,3.015,256967,-4.00384146,0.0
2020-09-29,3.045,3.075,3.085,3.035,311842,-4.03053374,0.0
2020-09-30,3.065,3.055,3.085,3.045,214265,-4.01273889,0.0
2020-10-09,3.065,3.065,3.085,3.055,242413,-4.02163631,0.0
2020-10-12,3.065,3.115,3.125,3.065,393980,-4.06612344,0.0
2020-10-13,3.115,3.135,3.185,3.085,654317,-4.08391829,0.0
2020-10-14,3.145,3.145,3.185,3.115,398301,-4.09281572,0.0
2020-10-15,3.135,3.165,3.185,3.125,428798,-4.11061057,0.0
2020-10-16,3.155,3.235,3.255,3.145,1038860,-4.17289255,0.0
2020-10-19,3.245,3.215,3.315,3.195,1191456,-4.1550977,0.0
2020-10-20,3.195,3.185,3.215,3.145,568035,-4.12840542,0.0
2020-10-21,3.195,3.215,3.215,3.145,607423,-4.1550977,0.0
2020-10-22,3.205,3.205,3.225,3.175,321526,-4.14620027,0.0
2020-10-23,3.195,3.215,3.255,3.185,458374,-4.1550977,0.0
2020-10-26,3.205,3.185,3.245,3.165,383627,-4.12840542,0.0
2020-10-27,3.155,3.145,3.175,3.125,370875,-4.09281572,0.0
2020-10-28,3.125,3.095,3.145,3.065,339693,-4.04832859,0.0
2020-10-29,3.055,3.065,3.085,3.045,238213,-4.02163631,0.0
2020-10-30,3.135,3.145,3.275,3.125,1104235,-10.94129802,0.0
2020-11-02,3.205,3.235,3.255,3.155,849255,-11.1553669,0.0
2020-11-03,3.255,3.215,3.295,3.195,615644,-11.10779604,0.0
2020-11-04,3.275,3.255,3.285,3.215,524948,-11.20293776,0.0
2020-11-05,3.285,3.255,3.305,3.225,625183,-11.20293776,0.0
2020-11-06,3.275,3.325,3.335,3.245,833849,-11.36943577,0.0
2020-11-09,3.325,3.305,3.335,3.265,693162,-11.32186491,0.0
2020-11-10,3.315,3.325,3.395,3.305,907805,-11.36943577,0.0
2020-11-11,3.325,3.375,3.405,3.295,826387,-11.48836292,0.0
2020-11-12,3.375,3.355,3.385,3.325,438097,-11.44079206,0.0
2020-11-13,3.345,3.235,3.405,3.205,849657,-11.1553669,0.0
2020-11-16,3.235,3.255,3.295,3.205,665850,-11.20293776,0.0
2020-11-17,3.255,3.255,3.275,3.205,544673,-11.20293776,0.0
2020-11-18,3.245,3.335,3.375,3.225,966231,-11.3932212,0.0
2020-11-19,3.345,3.345,3.365,3.305,425830,-11.41700663,0.0
2020-11-20,3.315,3.295,3.345,3.275,394349,-11.29807948,0.0
2020-11-23,3.285,3.375,3.405,3.265,850270,-11.48836292,0.0
2020-11-24,3.375,3.445,3.455,3.355,1052464,-11.65486094,0.0
2020-11-25,3.505,3.545,3.725,3.495,1659372,-11.89271524,0.0
2020-11-26,3.545,3.585,3.625,3.525,1004821,-11.98785696,0.0
2020-11-27,3.605,3.725,3.725,3.605,1617872,-12.32085299,0.0
2020-11-30,3.825,3.775,4.115,3.625,3857522,-12.43978014,0.0
2020-12-01,3.655,3.805,3.875,3.655,2577492,-12.51113644,0.0
2020-12-02,3.765,3.645,3.795,3.605,1520644,-12.13056955,0.0
2020-12-03,3.665,3.665,3.685,3.575,883808,-12.17814041,0.0
2020-12-04,3.605,3.545,3.655,3.435,850344,-11.89271524,0.0
2020-12-07,3.535,3.455,3.585,3.395,1225180,-11.67864637,0.0
2020-12-08,3.425,3.395,3.445,3.345,990953,-11.53593379,0.0
2020-12-09,3.375,3.415,3.435,3.355,704497,-11.58350465,0.0
2020-12-10,3.405,3.395,3.455,3.355,610172,-11.53593379,0.0
2020-12-11,3.375,3.465,3.495,3.375,984229,-11.7024318,0.0
2020-12-14,3.475,3.395,3.485,3.345,868270,-11.53593379,0.0
2020-12-15,3.375,3.335,3.385,3.305,401633,-11.3932212,0.0
2020-12-16,3.325,3.355,3.395,3.315,417366,-11.44079206,0.0
2020-12-17,3.355,3.415,3.415,3.315,354509,-11.58350465,0.0
2020-12-18,3.385,3.375,3.425,3.365,357425,-11.48836292,0.0
2020-12-21,3.355,3.385,3.435,3.345,383192,-11.51214836,0.0
2020-12-22,3.375,3.315,3.425,3.315,356602,-11.34565034,0.0
2020-12-23,3.325,3.265,3.355,3.245,489872,-11.22672319,0.0
2020-12-24,3.275,3.265,3.315,3.255,258594,-11.22672319,0.0
2020-12-25,3.255,3.265,3.275,3.225,286696,-11.22672319,0.0
2020-12-28,3.255,3.295,3.335,3.225,463237,-11.29807948,0.0
2020-12-29,3.305,3.275,3.345,3.255,360267,-11.25050862,0.0
2020-12-30,3.265,3.295,3.305,3.245,341418,-11.29807948,0.0
2020-12-31,3.275,3.325,3.375,3.275,710643,-11.36943577,0.0
2021-01-04,3.305,3.225,3.305,3.135,1588715,-11.13158147,0.0
2021-01-05,3.195,3.225,3.255,3.165,728247,-11.13158147,0.0
2021-01-06,3.195,3.255,3.265,3.195,548948,-11.20293776,0.0
2021-01-07,3.255,3.255,3.295,3.195,545455,-11.20293776,0.0
2021-01-08,3.235,3.335,3.345,3.225,567810,-11.3932212,0.0
2021-01-11,3.325,3.415,3.485,3.315,1536340,-11.58350465,0.0
2021-01-12,3.385,3.385,3.405,3.275,958900,-11.51214836,0.0
2021-01-13,3.405,3.445,3.465,3.375,991272,-11.65486094,0.0
2021-01-14,3.485,3.565,3.665,3.455,1725640,-11.9402861,0.0
2021-01-15,3.725,3.985,4.065,3.725,7291949,-12.93927418,0.0
2021-01-18,3.845,3.815,3.905,3.735,4842553,-12.53492187,0.0
2021-01-19,3.805,3.905,4.185,3.765,4014096,-12.74899074,0.0
2021-01-20,3.875,3.905,4.015,3.805,2067461,-12.74899074,0.0
2021-01-21,3.995,4.135,4.195,3.905,3761158,-13.29605564,0.0
2021-01-22,4.055,3.945,4.085,3.875,2284201,-12.84413246,0.0
2021-01-25,3.895,3.975,4.025,3.735,2041160,-12.91548875,0.0
2021-01-26,3.965,4.025,4.165,3.925,2241433,-13.03441591,0.0
2021-01-27,3.995,4.105,4.255,3.975,2805368,-13.22469935,0.0
2021-01-28,3.965,3.905,4.015,3.885,1708803,-12.74899074,0.0
2021-01-29,3.955,4.025,4.065,3.895,2217008,-13.03441591,0.0
2021-02-01,3.995,4.145,4.225,3.905,2794928,-13.31984107,0.0
2021-02-02,4.055,4.025,4.105,3.995,1723100,-13.03441591,0.0
2021-02-03,4.025,4.115,4.215,4.015,2229655,-13.24848478,0.0
2021-02-04,4.105,4.325,4.465,4.065,3473102,-13.74797882,0.0
2021-02-05,4.375,4.645,4.825,4.375,4183171,-14.5091126,0.0
2021-02-08,4.695,4.745,4.775,4.515,3433778,-14.7469669,0.0
2021-02-09,4.755,4.815,4.815,4.565,2300805,-14.91346491,0.0
2021-02-10,4.825,4.725,5.005,4.655,2599712,-14.69939604,0.0
2021-02-18,4.795,4.785,4.935,4.695,2321681,-14.84210862,0.0
2021-02-19,4.785,4.655,4.785,4.555,2206063,-14.53289803,0.0
2021-02-22,4.665,4.565,4.685,4.525,1973346,-14.31882915,0.0
2021-02-23,4.555,4.635,4.815,4.545,2283503,-14.48532717,0.0
2021-02-24,4.635,4.475,4.665,4.415,1917673,-14.10476028,0.0
2021-02-25,4.515,4.745,4.785,4.485,2638789,-14.7469669,0.0
2021-02-26,4.575,4.665,4.685,4.505,2418776,-14.55668346,0.0
2021-03-01,4.585,4.565,4.635,4.515,1148039,-14.31882915,0.0
2021-03-02,4.605,4.455,4.625,4.345,1654739,-14.05718942,0.0
2021-03-03,4.405,4.695,4.735,4.375,2159440,-14.62803975,0.0
2021-03-04,4.635,4.655,4.725,4.555,1652993,-14.53289803,0.0
2021-03-05,4.565,4.705,4.735,4.485,1908417,-14.65182518,0.0
2021-03-08,4.735,4.635,4.985,4.625,2542329,-14.48532717,0.0
2021-03-09,4.695,4.445,4.745,4.415,2387516,-14.03340399,0.0
2021-03-10,4.395,4.285,4.445,4.265,1709386,-13.6528371,0.0
2021-03-11,4.335,4.445,4.505,4.325,1487631,-14.03340399,0.0
2021-03-12,4.455,4.485,4.505,4.335,1518449,-14.12854571,0.0
2021-03-15,4.495,4.495,4.595,4.445,1064780,-14.15233114,0.0
2021-03-16,4.515,4.685,4.695,4.485,1695229,-14.60425432,0.0
2021-03-17,4.665,4.555,4.665,4.505,1342390,-14.29504372,0.0
2021-03-18,4.545,4.485,4.645,4.455,1479324,-14.12854571,0.0
2021-03-19,4.485,4.385,4.515,4.325,1144173,-13.8906914,0.0
2021-03-22,4.385,4.465,4.485,4.345,1024269,-14.08097485,0.0
2021-03-23,4.465,4.425,4.495,4.385,644986,-13.98583313,0.0
2021-03-24,4.395,4.315,4.405,4.245,907824,-13.72419339,0.0
2021-03-25,4.295,4.215,4.335,4.195,788347,-14.32446665,0.0
2021-03-26,4.235,4.285,4.315,4.215,652307,-14.50131191,0.0
2021-03-29,4.295,4.395,4.395,4.245,867120,-14.77921162,0.0
2021-03-30,4.395,4.415,4.435,4.305,1083557,3.35221107,0.0
2021-03-31,4.405,4.415,4.455,4.305,1096821,3.35221107,0.0
2021-04-01,4.395,4.305,4.405,4.265,905181,3.28939281,0.0
2021-04-02,4.295,4.215,4.305,4.185,1154482,3.23799605,0.0
2021-04-06,4.245,4.295,4.315,4.195,769123,3.28368206,0.0
2021-04-07,4.275,4.275,4.305,4.225,732690,3.27226055,0.0
2021-04-08,4.245,4.195,4.285,4.195,836937,3.22657454,0.0
2021-04-09,4.195,4.125,4.215,4.105,845296,3.18659928,0.0
2021-04-12,4.135,4.145,4.145,4.055,898743,3.19802079,0.0
2021-04-13,4.145,4.195,4.225,4.105,1042508,3.22657454,0.0
2021-04-14,4.175,4.185,4.225,4.115,734647,3.22086379,0.0
2021-04-15,4.215,4.045,4.215,4.015,1099486,3.14091327,0.0
2021-04-16,4.065,4.035,4.065,3.965,839886,3.13520252,0.0
2021-04-19,4.025,3.995,4.035,3.955,1378835,3.11235951,0.0
2021-04-20,3.985,4.035,4.085,3.965,924568,3.13520252,0.0
2021-04-21,3.995,4.155,4.195,3.985,1219664,3.20373154,0.0
2021-04-22,4.165,4.065,4.185,4.025,890210,3.15233477,0.0
2021-04-23,4.035,4.055,4.105,4.015,589012,3.14662402,0.0
2021-04-26,4.065,3.975,4.105,3.975,693643,3.10093801,0.0
2021-04-27,3.965,3.985,4.015,3.935,433757,3.10664876,0.0
2021-04-28,3.975,3.935,3.975,3.895,718161,3.07809501,0.0
2021-04-29,3.925,4.005,4.045,3.915,1157719,3.11807027,0.0
2021-04-30,3.975,3.635,3.975,3.515,4813979,2.48906625,0.0
2021-05-06,3.665,3.655,3.715,3.645,1777482,2.49884647,0.0
2021-05-07,3.655,3.695,3.775,3.625,1267130,2.51840691,0.0
2021-05-10,3.705,3.895,3.905,3.695,2215994,2.61620912,0.0
2021-05-11,3.865,3.865,3.885,3.785,758782,2.60153879,0.0
2021-05-12,3.855,3.885,3.925,3.805,1011609,2.61131901,0.0
2021-05-13,3.835,3.905,3.955,3.825,1115394,2.62109923,0.0
2021-05-14,3.935,3.935,3.945,3.855,831831,2.63576956,0.0
2021-05-17,3.935,3.915,3.945,3.845,1142771,2.62598934,0.0
2021-05-18,3.905,3.815,3.915,3.725,1313619,2.57708823,0.0
2021-05-19,3.785,3.725,3.785,3.695,1027626,2.53307724,0.0
2021-05-20,3.735,3.815,3.815,3.675,1068249,2.57708823,0.0
2021-05-21,3.795,3.705,3.815,3.685,1214747,2.52329702,0.0
2021-05-24,3.715,3.655,3.745,3.635,1023839,2.49884647,0.0
2021-05-25,3.665,3.815,3.835,3.645,1690962,2.57708823,0.0
2021-05-26,3.845,3.995,4.105,3.825,2780653,2.66511022,0.0
2021-05-27,3.945,3.885,3.955,3.845,1638913,2.61131901,0.0
2021-05-28,3.905,4.115,4.225,3.905,3357796,2.72379155,0.0
2021-05-31,4.225,4.145,4.225,4.025,1886105,2.73846188,0.0
2021-06-01,4.115,4.085,4.135,4.015,1413426,2.70912122,0.0
2021-06-02,4.055,4.025,4.095,3.975,1259148,2.67978056,0.0
2021-06-03,4.035,3.995,4.085,3.965,1098983,2.66511022,0.0
2021-06-04,3.985,4.075,4.085,3.935,1713096,2.70423111,0.0
2021-06-07,4.025,3.985,4.035,3.955,1488310,2.66022011,0.0
2021-06-08,3.975,3.965,3.985,3.875,1638540,2.65043989,0.0
2021-06-09,3.955,3.895,3.955,3.855,1448499,2.61620912,0.0
2021-06-10,3.875,3.925,3.955,3.865,1209681,2.63087945,0.0
2021-06-11,3.905,3.815,3.925,3.805,1844879,2.57708823,0.0
2021-06-15,3.825,3.785,3.845,3.725,1621524,2.5624179,0.0
2021-06-16,3.795,3.855,3.925,3.755,1431734,2.59664868,0.0
2021-06-17,3.865,3.765,3.875,3.745,1284344,2.55263768,0.0
2021-06-18,3.745,3.705,3.745,3.685,1094076,2.52329702,0.0
2021-06-21,3.685,3.605,3.695,3.555,2383795,2.47439591,0.0
2021-06-22,3.605,3.545,3.655,3.525,2177996,2.44505525,0.0
2021-06-23,3.545,3.535,3.575,3.475,1966261,2.44016514,0.0
2021-06-24,3.535,3.555,3.565,3.515,853416,2.44994536,0.0
2021-06-25,3.565,3.635,3.635,3.545,1473086,2.48906625,0.0
2021-06-28,3.625,3.545,3.635,3.525,1266740,2.44505525,0.0
2021-06-29,3.535,3.555,3.575,3.485,1626729,2.44994536,0.0
2021-06-30,3.555,3.565,3.575,3.535,1083271,2.45483547,0.0
