Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2019-12-10,4.119903564453125,5.610000133514404,0.0,5.650000095367432,5.53000020980835,5.599999904632568,0.0,1619472912
2019-12-11,4.134592056274414,5.630000114440918,0.0,5.639999866485596,5.550000190734863,5.579999923706055,0.0,463386264
2019-12-12,4.112559795379639,5.599999904632568,0.0,5.610000133514404,5.559999942779541,5.599999904632568,0.0,224711848
2019-12-13,4.105215549468994,5.590000152587891,0.0,5.610000133514404,5.579999923706055,5.610000133514404,0.0,157036724
2019-12-16,4.097872257232666,5.579999923706055,0.0,5.590000152587891,5.559999942779541,5.590000152587891,0.0,143874990
2019-12-17,4.29615592956543,5.849999904632568,0.0,6.139999866485596,5.559999942779541,5.579999923706055,0.0,456119850
2019-12-18,4.200685977935791,5.71999979019165,0.0,5.840000152587891,5.710000038146973,5.78000020980835,0.0,220064205
2019-12-19,4.2153730392456055,5.739999771118164,0.0,5.829999923706055,5.699999809265137,5.730000019073486,0.0,141028076
2019-12-20,4.222717761993408,5.75,0.0,5.840000152587891,5.71999979019165,5.75,0.0,176243052
2019-12-23,4.274125099182129,5.820000171661377,0.0,5.880000114440918,5.739999771118164,5.760000228881836,0.0,170998638
2019-12-24,4.259437084197998,5.800000190734863,0.0,5.829999923706055,5.739999771118164,5.829999923706055,0.0,131189734
2019-12-25,4.17865514755249,5.690000057220459,0.0,5.800000190734863,5.679999828338623,5.78000020980835,0.0,156835820
2019-12-26,4.17865514755249,5.690000057220459,0.0,5.690000057220459,5.630000114440918,5.679999828338623,0.0,118575693
2019-12-27,4.2153730392456055,5.739999771118164,0.0,5.760000228881836,5.670000076293945,5.679999828338623,0.0,130905932
2019-12-30,4.266780853271484,5.809999942779541,0.0,5.909999847412109,5.659999847412109,5.710000038146973,0.0,178952754
2019-12-31,4.303500175476074,5.860000133514404,0.0,5.880000114440918,5.789999961853027,5.800000190734863,0.0,122443080
2020-01-02,4.354907512664795,5.929999828338623,0.0,6.019999980926514,5.900000095367432,5.900000095367432,0.0,151823798
2020-01-03,4.391626834869385,5.980000019073486,0.0,6.010000228881836,5.849999904632568,5.929999828338623,0.0,136428136
2020-01-06,4.340219020843506,5.909999847412109,0.0,5.96999979019165,5.869999885559082,5.940000057220459,0.0,88407694
2020-01-07,4.34756326675415,5.920000076293945,0.0,5.940000057220459,5.880000114440918,5.889999866485596,0.0,53421082
2020-01-08,4.29615592956543,5.849999904632568,0.0,5.849999904632568,5.849999904632568,5.849999904632568,0.0,92108345
2020-01-09,4.310843467712402,5.869999885559082,0.0,5.880000114440918,5.800000190734863,5.849999904632568,0.0,61659192
2020-01-10,4.332876205444336,5.900000095367432,0.0,5.920000076293945,5.820000171661377,5.849999904632568,0.0,69474844
2020-01-13,4.252093315124512,5.789999961853027,0.0,5.789999961853027,5.789999961853027,5.789999961853027,0.0,173463656
2020-01-14,4.230062007904053,5.760000228881836,0.0,5.760000228881836,5.760000228881836,5.760000228881836,0.0,107426682
2020-01-15,4.185998439788818,5.699999809265137,0.0,5.760000228881836,5.699999809265137,5.75,0.0,66690964
2020-01-16,4.141934871673584,5.639999866485596,0.0,5.730000019073486,5.639999866485596,5.71999979019165,0.0,81947017
2020-01-17,4.163967132568359,5.670000076293945,0.0,5.710000038146973,5.659999847412109,5.659999847412109,0.0,57003597
2020-01-20,4.200685977935791,5.71999979019165,0.0,5.730000019073486,5.679999828338623,5.679999828338623,0.0,51514468
2020-01-21,4.156622886657715,5.659999847412109,0.0,5.730000019073486,5.659999847412109,5.710000038146973,0.0,43568345
2020-01-22,4.193342208862305,5.710000038146973,0.0,5.730000019073486,5.599999904632568,5.650000095367432,0.0,67394500
2020-01-23,4.163967132568359,5.670000076293945,0.0,5.690000057220459,5.570000171661377,5.679999828338623,0.0,64874834
2020-02-03,4.039121150970459,5.5,0.0,5.559999942779541,5.210000038146973,5.380000114440918,0.0,176961451
2020-02-04,4.0684967041015625,5.539999961853027,0.0,5.550000190734863,5.420000076293945,5.420000076293945,0.0,96911067
2020-02-05,4.039121150970459,5.5,0.0,5.539999961853027,5.460000038146973,5.510000228881836,0.0,85526603
2020-02-06,4.05380916595459,5.519999980926514,0.0,5.519999980926514,5.46999979019165,5.510000228881836,0.0,75845643
2020-02-07,4.039121150970459,5.5,0.0,5.5,5.449999809265137,5.5,0.0,84106442
2020-02-10,4.0464653968811035,5.510000228881836,0.0,5.510000228881836,5.440000057220459,5.46999979019165,0.0,86279516
2020-02-11,4.0464653968811035,5.510000228881836,0.0,5.53000020980835,5.46999979019165,5.489999771118164,0.0,45118758
2020-02-12,4.039121150970459,5.5,0.0,5.5,5.460000038146973,5.489999771118164,0.0,34954140
2020-02-13,4.039121150970459,5.5,0.0,5.5,5.460000038146973,5.5,0.0,47636304
2020-02-14,4.039121150970459,5.5,0.0,5.5,5.46999979019165,5.480000019073486,0.0,32497450
