Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2019-01-02,2.3578639030456543,3.5399999618530273,0.0,3.630000114440918,3.5299999713897705,3.619999885559082,0.0,122878994
2019-01-03,2.3645248413085938,3.549999952316284,0.0,3.569999933242798,3.5199999809265137,3.5399999618530273,0.0,97030394
2019-01-04,2.3845067024230957,3.5799999237060547,0.0,3.5899999141693115,3.5199999809265137,3.5299999713897705,0.0,123496514
2019-01-07,2.3778457641601562,3.569999933242798,0.0,3.5899999141693115,3.549999952316284,3.5299999713897705,0.0,119228983
2019-01-08,2.3578639030456543,3.5399999618530273,0.0,3.569999933242798,3.5199999809265137,3.569999933242798,0.0,116524413
2019-01-09,2.3645248413085938,3.549999952316284,0.0,3.5799999237060547,3.5399999618530273,3.5399999618530273,0.0,132123727
2019-01-10,2.3445427417755127,3.5199999809265137,0.0,3.549999952316284,3.509999990463257,3.5399999618530273,0.0,117058162
2019-01-11,2.351203680038452,3.5299999713897705,0.0,3.5399999618530273,3.5199999809265137,3.5299999713897705,0.0,77248902
2019-01-14,2.331221580505371,3.5,0.0,3.5399999618530273,3.490000009536743,3.5299999713897705,0.0,110368569
2019-01-15,2.3445427417755127,3.5199999809265137,0.0,3.5299999713897705,3.5,3.509999990463257,0.0,98282606
2019-01-16,2.3445427417755127,3.5199999809265137,0.0,3.5299999713897705,3.5,3.5199999809265137,0.0,86618476
2019-01-17,2.351203680038452,3.5299999713897705,0.0,3.549999952316284,3.509999990463257,3.5299999713897705,0.0,123676248
2019-01-18,2.371185302734375,3.559999942779541,0.0,3.5799999237060547,3.5299999713897705,3.5399999618530273,0.0,168732641
2019-01-21,2.3778457641601562,3.569999933242798,0.0,3.5899999141693115,3.559999942779541,3.569999933242798,0.0,147846941
2019-01-22,2.371185302734375,3.559999942779541,0.0,3.5799999237060547,3.549999952316284,3.569999933242798,0.0,105596634
2019-01-23,2.3778457641601562,3.569999933242798,0.0,3.5799999237060547,3.549999952316284,3.559999942779541,0.0,67818276
2019-01-24,2.391166925430298,3.5899999141693115,0.0,3.5899999141693115,3.559999942779541,3.569999933242798,0.0,98673994
2019-01-25,2.411149024963379,3.619999885559082,0.0,3.630000114440918,3.5899999141693115,3.5999999046325684,0.0,152447063
2019-01-28,2.4044883251190186,3.609999895095825,0.0,3.6600000858306885,3.609999895095825,3.630000114440918,0.0,124104874
2019-01-29,2.4244704246520996,3.640000104904175,0.0,3.6500000953674316,3.5999999046325684,3.619999885559082,0.0,131001095
2019-01-30,2.4178099632263184,3.630000114440918,0.0,3.6500000953674316,3.619999885559082,3.640000104904175,0.0,90165061
2019-01-31,2.451112985610962,3.680000066757202,0.0,3.700000047683716,3.630000114440918,3.640000104904175,0.0,164124822
2019-02-01,2.451112985610962,3.680000066757202,0.0,3.690000057220459,3.6500000953674316,3.690000057220459,0.0,126516336
